ime,chars,unicode
"ke","蘧","8627"
"pen","蘩","8629"
"lan","蘭","862D"
"mi","蘼","863C"
"la","蘿","863F"
"ho","虎","864E"
"hak","虐","8650"
"hyo","虓","8653"
"ken","虔","8654"
"che","處","8655"
"he","虛","865B"
"lo","虜","865C"
"wu","虞","865E"
"ho","號","865F"
"hyu","虧","8667"
"chwung","虫","866B"
"hwey","虫","866B"
"kyu","虯","866F"
"sul","虱","8671"
"hong","虹","8679"
"kang","虹","8679"
"hwey","虺","867A"
"meng","虻","867B"
"mwun","蚊","868A"
"yey","蚋","868B"
"pang","蚌","868C"
"pi","蚍","868D"
"in","蚓","8693"
"chen","蚕","8695"
"cam","蚕","8695"
"kong","蚣","86A3"
"co","蚤","86A4"
"pwu","蚨","86A8"
"chi","蚩","86A9"
"twu","蚪","86AA"
"kwu","蚯","86AF"
"yu","蚰","86B0"
"chayk","蚱","86B1"
"yu","蚴","86B4"
"cwu","蛀","86C0"
"cem","蛅","86C5"
"ce","蛆","86C6"
"i","蛇","86C7"
"sa","蛇","86C7"
"lyeng","蛉","86C9"
"tan","蛋","86CB"
"hoy","蛔","86D4"
"wa","蛙","86D9"
"way","蛙","86D9"
"cwu","蛛","86DB"
"hwal","蛞","86DE"
"kyo","蛟","86DF"
"kil","蛣","86E3"
"hap","蛤","86E4"
"kong","蛩","86E9"
"kong","蛬","86EC"
"cil","蛭","86ED"
"so","蛸","86F8"
"yong","蛹","86F9"
"sey","蛻","86FB"
"a","蛾","86FE"
"chok","蜀","8700"
"pong","蜂","8702"
"sin","蜃","8703"
"hyen","蜆","8706"
"o","蜈","8708"
"pwu","蜉","8709"
"li","蜊","870A"
"lang","蜋","870B"
"tan","蜑","8711"
"ci","蜘","8718"
"pi","蜚","871A"
"mil","蜜","871C"
"sa","蜡","8721"
"sek","蜥","8725"
"cep","蜨","8728"
"co","蜩","8729"
"chek","蜴","8734"
"yen","蜵","8735"
"kwen","蜷","8737"
"yey","蜺","873A"
"cheng","蜻","873B"
"wen","蜿","873F"
"tong","蝀","8740"
"kwa","蝌","874C"
"kal","蝎","874E"
"sik","蝕","8755"
"hwang","蝗","8757"
"phyen","蝙","8759"
"wi","蝟","875F"
"pok","蝠","8760"
"yu","蝤","8764"
"mo","蝥","8765"
"ha","蝦","8766"
"sul","蝨","8768"
"pok","蝮","876E"
"hwu","蝴","8774"
"cep","蝶","8776"
"wa","蝸","8778"
"lang","螂","8782"
"pang","螃","8783"
"yung","融","878D"
"uy","螘","8798"
"ma","螞","879E"
"myeng","螟","879F"
"hyeng","螢","87A2"
"tung","螣","87A3"
"li","螭","87AD"
"tang","螳","87B3"
"cin","螴","87B4"
"ley","螺","87BA"
"la","螺","87BA"
"lwu","螻","87BB"
"cong","螽","87BD"
"sol","蟀","87C0"
"chip","蟄","87C4"
"mo","蟊","87CA"
"sil","蟋","87CB"
"mang","蟒","87D2"
"phayng","蟛","87DB"
"pan","蟠","87E0"
"ki","蟣","87E3"
"sen","蟬","87EC"
"yo","蟯","87EF"
"chwung","蟲","87F2"
"tang","蟷","87F7"
"hay","蟹","87F9"
"uy","蟻","87FB"
"sem","蟾","87FE"
"la","蠃","8803"
"sung","蠅","8805"
"kal","蠍","880D"
"yeng","蠑","8811"
"lap","蠟","881F"
"lye","蠡","8821"
"cwun","蠢","8822"
"lye","蠣","8823"
"ko","蠱","8831"
"kyen","蠲","8832"
"cam","蠶","8836"
"twu","蠹","8839"
"man","蠻","883B"
"hyel","血","8840"
"nyuk","衄","8844"
"myel","衊","884A"
"hayng","行","884C"
"hang","行","884C"
"yen","衍","884D"
"kan","衎","884E"
"hyen","衒","8852"
"swul","術","8853"
"ka","街","8857"
"a","衙","8859"
"wi","衛","885B"
"chwung","衝","885D"
"hyeng","衡","8861"
"hoyng","衡","8861"
"kwu","衢","8862"
"uy","衣","8863"
"phyo","表","8868"
"sam","衫","886B"
"soy","衰","8870"
"choy","衰","8870"
"nap","衲","8872"
"chwung","衷","8877"
"im","衽","887D"
"kum","衾","887E"
"kum","衿","887F"
"wen","袁","8881"
"myey","袂","8882"
"ka","袈","8888"
"tay","袋","888B"
"pho","袍","888D"
"tan","袒","8892"
"than","袒","8892"
"swu","袖","8896"
"cin","袗","8897"
"ce","袛","889B"
"kon","袞","889E"
"pen","袢","88A2"
"mwu","袤","88A4"
"ke","袪","88AA"
"phi","被","88AB"
"pok","袱","88B1"
"in","裀","88C0"
"cay","裁","88C1"
"lyel","裂","88C2"
"nyo","裊","88CA"
"kon","裍","88CD"
"pwu","裒","88D2"
"yey","裔","88D4"
"yu","裕","88D5"
"kwu","裘","88D8"
"kwun","裙","88D9"
"po","補","88DC"
"cang","裝","88DD"
"sa","裟","88DF"
"li","裡","88E1"
"pi","裨","88E8"
"cwu","裯","88EF"
"phyo","裱","88F1"
"sang","裳","88F3"
"pay","裴","88F4"
"la","裸","88F8"
"ya","裸","88F8"
"kwa","裹","88F9"
"cey","製","88FD"
"ke","裾","88FE"
"pok","複","8907"
"pwu","複","8907"
"phyen","褊","890A"
"kon","褌","890C"
"kal","褐","8910"
"pho","褒","8912"
"po","褓","8913"
"yu","褕","8915"
"wi","褘","8918"
"pey","褙","8919"
"ce","褚","891A"
"yo","褥","8925"
"kyeng","褧","8927"
"thoy","褪","892A"
"chi","褫","892B"
"ken","褰","8930"
"chep","褶","8936"
"sup","褶","8936"
"lwu","褸","8938"
"sel","褻","893B"
"kang","襁","8941"
"yang","襄","8944"
"o","襖","8956"
"koy","襘","8958"
"chem","襜","895C"
"pyek","襞","895E"
"kum","襟","895F"
"tang","襠","8960"
"lam","襤","8964"
"yu","襦","8966"
"mal","襪","896A"
"hil","襭","896D"
"chin","襯","896F"
"sup","襲","8972"
"lan","襴","8974"
"se","西","897F"
"yo","要","8981"
"tam","覃","8983"
"pwu","覆","8986"
"pok","覆","8986"
"hayk","覈","8988"
"kyen","見","898B"
"hyen","見","898B"
"kyu","規","898F"
"myek","覓","8993"
"si","視","8996"
"sa","覗","8997"
"cem","覘","8998"
"kyek","覡","89A1"
"chin","親","89AA"
"ki","覬","89AC"
"kwu","覯","89AF"
"kun","覲","89B2"
"che","覷","89B7"
"kak","覺","89BA"
"kyo","覺","89BA"
"lam","覽","89BD"
"cek","覿","89BF"
"kwan","觀","89C0"
"nok","角","89D2"
"kak","角","89D2"
"kun","觔","89D4"
"kyel","觖","89D6"
"ko","觚","89DA"
"chwi","觜","89DC"
"ca","觜","89DC"
"ce","觝","89DD"
"hay","解","89E3"
"kay","解","89E3"
"koyng","觥","89E5"
"chok","触","89E6"
"sok","觫","89EB"
"phil","觱","89F1"
"kok","觳","89F3"
"sang","觴","89F4"
"chi","觶","89F6"
"chok","觸","89F8"
"en","言","8A00"
"un","言","8A00"
"ceng","訂","8A02"
"pwu","訃","8A03"
"koyng","訇","8A07"
"kyey","計","8A08"
"sin","訊","8A0A"
"hong","訌","8A0C"
"tho","討","8A0E"
"al","訐","8A10"
"i","訑","8A11"
"hwun","訓","8A13"
"san","訕","8A15"
"hul","訖","8A16"
"thak","託","8A17"
"ki","記","8A18"
"wa","訛","8A1B"
"a","訝","8A1D"
"song","訟","8A1F"
"hun","訢","8A22"
"kyel","訣","8A23"
"nwul","訥","8A25"
"pang","訪","8A2A"
"sel","設","8A2D"
"ho","許","8A31"
"he","許","8A31"
"so","訴","8A34"
"ka","訶","8A36"
"cin","診","8A3A"
"cwu","註","8A3B"
"ceng","証","8A3C"
"ca","訾","8A3E"
"ko","詁","8A41"
"ce","詆","8A46"
"ke","詎","8A4E"
"sa","詐","8A50"
"i","詑","8A51"
"i","詒","8A52"
"thay","詒","8A52"
"co","詔","8A54"
"phyeng","評","8A55"
"phi","詖","8A56"
"hyeng","詗","8A57"
"kwul","詘","8A58"
"ce","詛","8A5B"
"sa","詞","8A5E"
"yeng","詠","8A60"
"hwu","詡","8A61"
"swun","詢","8A62"
"yey","詣","8A63"
"si","試","8A66"
"si","詩","8A69"
"tha","詫","8A6B"
"kwu","詬","8A6C"
"kwey","詭","8A6D"
"cen","詮","8A6E"
"hil","詰","8A70"
"hwa","話","8A71"
"hay","該","8A72"
"yang","詳","8A73"
"sang","詳","8A73"
"sen","詵","8A75"
"chem","詹","8A79"
"hoy","詼","8A7C"
"kway","詿","8A7F"
"co","誂","8A82"
"loy","誄","8A84"
"cwu","誅","8A85"
"kwang","誆","8A86"
"kwa","誇","8A87"
"ci","誌","8A8C"
"in","認","8A8D"
"kwang","誑","8A91"
"huy","誒","8A92"
"se","誓","8A93"
"than","誕","8A95"
"yu","誘","8A98"
"cho","誚","8A9A"
"e","語","8A9E"
"seng","誠","8AA0"
"kyey","誡","8AA1"
"mwu","誣","8AA3"
"o","誤","8AA4"
"ko","誥","8AA5"
"song","誦","8AA6"
"pho","誧","8AA7"
"hoy","誨","8AA8"
"sel","說","8AAA"
"yel","說","8AAA"
"sey","說","8AAA"
"swu","誰","8AB0"
"kwa","課","8AB2"
"sway","誶","8AB6"
"sin","誶","8AB6"
"swu","誶","8AB6"
"pi","誹","8AB9"
"uy","誼","8ABC"
"un","誾","8ABE"
"co","調","8ABF"
"cwu","調","8ABF"
"chem","諂","8AC2"
"swun","諄","8AC4"
"tam","談","8AC7"
"wi","諉","8AC9"
"cheng","請","8ACB"
"cayng","諍","8ACD"
"chwu","諏","8ACF"
"chak","諑","8AD1"
"lyang","諒","8AD2"
"yun","論","8AD6"
"lon","論","8AD6"
"sim","諗","8AD7"
"yu","諛","8ADB"
"chep","諜","8ADC"
"se","諝","8ADD"
"phyen","諞","8ADE"
"si","諟","8ADF"
"hwen","諠","8AE0"
"si","諡","8AE1"
"wen","諢","8AE2"
"ak","諤","8AE4"
"chey","諦","8AE6"
"hay","諧","8AE7"
"kan","諫","8AEB"
"yu","諭","8AED"
"ca","諮","8AEE"
"si","諰","8AF0"
"hwi","諱","8AF1"
"am","諳","8AF3"
"ham","諴","8AF4"
"sim","諶","8AF6"
"phwung","諷","8AF7"
"cey","諸","8AF8"
"en","諺","8AFA"
"an","諺","8AFA"
"hwen","諼","8AFC"
"nak","諾","8AFE"
"lak","諾","8AFE"
"mo","謀","8B00"
"al","謁","8B01"
"wi","謂","8B02"
"tung","謄","8B04"
"ken","謇","8B07"
"mi","謎","8B0E"
"mil","謐","8B10"
"hyey","謑","8B11"
"hak","謔","8B14"
"so","謖","8B16"
"pang","謗","8B17"
"kyem","謙","8B19"
"ik","謚","8B1A"
"kang","講","8B1B"
"wen","謜","8B1C"
"sa","謝","8B1D"
"yo","謠","8B20"
"wu","謣","8B23"
"kyeng","謦","8B26"
"mo","謨","8B28"
"cek","謫","8B2B"
"mu","謬","8B2C"
"lyu","謬","8B2C"
"kwu","謳","8B33"
"o","謷","8B37"
"kun","謹","8B39"
"man","謾","8B3E"
"hwa","譁","8B41"
"cung","證","8B49"
"hyul","譎","8B4E"
"ki","譏","8B4F"
"sen","譔","8B54"
"cham","譖","8B56"
"ci","識","8B58"
"sik","識","8B58"
"cho","譙","8B59"
"tam","譚","8B5A"
"po","譜","8B5C"
"co","譟","8B5F"
"kyeng","警","8B66"
"sem","譫","8B6B"
"pi","譬","8B6C"
"yek","譯","8B6F"
"uy","議","8B70"
"kyen","譴","8B74"
"ho","護","8B77"
"yey","譽","8B7D"
"hyey","譿","8B7F"
"tok","讀","8B80"
"twu","讀","8B80"
"pyen","變","8B8A"
"yen","讌","8B8C"
"swu","讎","8B8E"
"cham","讒","8B92"
"yang","讓","8B93"
"cham","讖","8B96"
"hwen","讙","8B99"
"hwan","讙","8B99"
"chan","讚","8B9A"
"tang","讜","8B9C"
"en","讞","8B9E"
"yok","谷","8C37"
"kok","谷","8C37"
"kyey","谿","8C3F"
"hwal","豁","8C41"
"twu","豆","8C46"
"kang","豇","8C47"
"kay","豈","8C48"
"ki","豈","8C48"
"si","豉","8C49"
"lyey","豊","8C4A"
"phwung","豊","8C4A"
"wan","豌","8C4C"
"swu","豎","8C4E"
"phwung","豐","8C50"
"si","豕","8C55"
"chwuk","豖","8C56"
"ton","豚","8C5A"
"sang","象","8C61"
"hwan","豢","8C62"
"huy","豨","8C68"
"ho","豪","8C6A"
"yey","豫","8C6B"
"ce","豬","8C6C"
"pin","豳","8C73"
"chi","豸","8C78"
"phyo","豹","8C79"
"si","豺","8C7A"
"cho","貂","8C82"
"hyu","貅","8C85"
"mayk","貊","8C8A"
"mo","貌","8C8C"
"mak","貌","8C8C"
"li","貍","8C8D"
"myo","貓","8C93"
"pi","貔","8C94"
"mayk","貘","8C98"
"phay","貝","8C9D"
"ceng","貞","8C9E"
"pwu","負","8CA0"
"cay","財","8CA1"
"kong","貢","8CA2"
"pin","貧","8CA7"
"hwa","貨","8CA8"
"phan","販","8CA9"
"tham","貪","8CAA"
"kwan","貫","8CAB"
"chay","責","8CAC"
"chayk","責","8CAC"
"ce","貯","8CAF"
"sey","貰","8CB0"
"ca","貲","8CB2"
"i","貳","8CB3"
"kwi","貴","8CB4"
"phyem","貶","8CB6"
"may","買","8CB7"
"tay","貸","8CB8"
"thuk","貸","8CB8"
"hwang","貺","8CBA"
"pi","費","8CBB"
"chep","貼","8CBC"
"i","貽","8CBD"
"mwu","貿","8CBF"
"ha","賀","8CC0"
"pwun","賁","8CC1"
"loy","賂","8CC2"
"lo","賂","8CC2"
"im","賃","8CC3"
"hoy","賄","8CC4"
"ca","資","8CC7"
"ka","賈","8CC8"
"ko","賈","8CC8"
"cek","賊","8CCA"
"cin","賑","8CD1"
"pin","賓","8CD3"
"cwu","賙","8CD9"
"loy","賚","8CDA"
"sa","賜","8CDC"
"sang","賞","8CDE"
"pay","賠","8CE0"
"kayng","賡","8CE1"
"hyen","賢","8CE2"
"may","賣","8CE3"
"chen","賤","8CE4"
"pwu","賦","8CE6"
"cil","質","8CEA"
"ci","質","8CEA"
"cang","賬","8CEC"
"to","賭","8CED"
"loy","賴","8CF4"
"pwu","賻","8CFB"
"kwu","購","8CFC"
"say","賽","8CFD"
"sayk","賾","8CFE"
"ci","贄","8D04"
"chwey","贅","8D05"
"yun","贇","8D07"
"cung","贈","8D08"
"chan","贊","8D0A"
"sem","贍","8D0D"
"yeng","贏","8D0F"
"sin","贐","8D10"
"cang","贓","8D13"
"pi","贔","8D14"
"sok","贖","8D16"
"kong","贛","8D1B"
"cek","赤","8D64"
"sa","赦","8D66"
"nan","赧","8D67"
"hyek","赫","8D6B"
"ca","赭","8D6D"
"cwu","走","8D70"
"kyu","赳","8D73"
"pwu","赴","8D74"
"kan","赶","8D76"
"ki","起","8D77"
"cin","趁","8D81"
"cen","趁","8D81"
"cho","超","8D85"
"hwal","越","8D8A"
"wel","越","8D8A"
"cwu","趎","8D8E"
"hyel","趐","8D90"
"ca","趑","8D91"
"co","趙","8D99"
"cho","趠","8DA0"
"chwuk","趣","8DA3"
"chwi","趣","8DA3"
"chwu","趨","8DA8"
"chok","趨","8DA8"
"chan","趲","8DB2"
"cwu","足","8DB3"
"cok","足","8DB3"
"pak","趵","8DB5"
"cak","趵","8DB5"
"pwu","趺","8DBA"
"kyen","趼","8DBC"
"ci","趾","8DBE"
"sap","趿","8DBF"
"ki","跂","8DC2"
"thay","跆","8DC6"
"pal","跋","8DCB"
"cil","跌","8DCC"
"tha","跎","8DCE"
"ka","跏","8DCF"
"cep","跕","8DD5"
"chek","跖","8DD6"
"pwu","跗","8DD7"
"san","跚","8DDA"
"phi","跛","8DDB"
"pha","跛","8DDB"
"ke","距","8DDD"
"kun","跟","8DDF"
"cek","跡","8DE1"
"sen","跣","8DE3"
"kyo","跤","8DE4"
"kwa","跨","8DE8"
"kwey","跪","8DEA"
"kong","跫","8DEB"
"kyu","跬","8DEC"
"lo","路","8DEF"
"chi","跱","8DF1"
"to","跳","8DF3"
"co","跳","8DF3"
"kwuk","跼","8DFC"
"ki","跽","8DFD"
"cwun","踆","8E06"
"lyang","踉","8E09"
"tap","踏","8E0F"
"chen","踐","8E10"
"thak","踔","8E14"
"kwa","踝","8E1D"
"ke","踞","8E1E"
"ci","踟","8E1F"
"pwu","踣","8E23"
"pok","踣","8E23"
"chay","踩","8E29"
"yu","踰","8E30"
"thak","踱","8E31"
"yong","踴","8E34"
"cong","踵","8E35"
"cey","踶","8E36"
"tan","踹","8E39"
"wu","踽","8E3D"
"cep","蹀","8E40"
"phyen","蹁","8E41"
"yu","蹂","8E42"
"cey","蹄","8E44"
"ken","蹇","8E47"
"to","蹈","8E48"
"cha","蹉","8E49"
"hyey","蹊","8E4A"
"chang","蹌","8E4C"
"phil","蹕","8E55"
"chwuk","蹙","8E59"
"chwuk","蹜","8E5C"
"cek","蹟","8E5F"
"chek","蹠","8E60"
"man","蹣","8E63"
"cong","蹤","8E64"
"pyel","蹩","8E69"
"chung","蹭","8E6D"
"pen","蹯","8E6F"
"cwun","蹲","8E72"
"chwuk","蹴","8E74"
"kwey","蹶","8E76"
"kwel","蹶","8E76"
"kyo","蹺","8E7A"
"pok","蹼","8E7C"
"co","躁","8E81"
"chok","躅","8E85"
"ce","躇","8E87"
"chak","躇","8E87"
"ton","躉","8E89"
"cwu","躊","8E8A"
"cey","躋","8E8B"
"yak","躍","8E8D"
"cek","躍","8E8D"
"lyep","躐","8E90"
"chek","躑","8E91"
"lyek","躒","8E92"
"ci","躓","8E93"
"cen","躔","8E94"
"sen","躚","8E9A"
"sep","躞","8E9E"
"sep","躡","8EA1"
"kwak","躩","8EA9"
"lin","躪","8EAA"
"sin","身","8EAB"
"kwung","躬","8EAC"
"kwu","軀","8EC0"
"ke","車","8ECA"
"cha","車","8ECA"
"al","軋","8ECB"
"kwey","軌","8ECC"
"kwun","軍","8ECD"
"hen","軒","8ED2"
"yen","軟","8EDF"
"lyeng","軨","8EE8"
"cin","軫","8EEB"
"chwuk","軸","8EF8"
"ci","軹","8EF9"
"cho","軺","8EFA"
"ka","軻","8EFB"
"il","軼","8EFC"
"sik","軾","8EFE"
"pyeng","軿","8EFF"
"kak","較","8F03"
"kyo","較","8F03"
"lo","輅","8F05"
"hayk","輅","8F05"
"cen","輇","8F07"
"cwu","輈","8F08"
"cay","載","8F09"
"chep","輒","8F12"
"man","輓","8F13"
"po","輔","8F14"
"kyeng","輕","8F15"
"lyang","輛","8F1B"
"chi","輜","8F1C"
"hwi","輝","8F1D"
"mang","輞","8F1E"
"chel","輟","8F1F"
"lyen","輦","8F26"
"pay","輩","8F29"
"lyun","輪","8F2A"
"cip","輯","8F2F"
"cwu","輳","8F33"
"swu","輸","8F38"
"pok","輹","8F39"
"pok","輻","8F3B"
"phok","輻","8F3B"
"cen","輾","8F3E"
"ye","輿","8F3F"
"on","轀","8F40"
"kok","轂","8F42"
"hal","轄","8F44"
"wen","轅","8F45"
"lok","轆","8F46"
"cen","轉","8F49"
"chel","轍","8F4D"
"kyo","轎","8F4E"
"pwun","轒","8F52"
"lin","轔","8F54"
"kem","轗","8F57"
"hwan","轘","8F58"
"ye","轝","8F5D"
"ham","轞","8F5E"
"koyng","轟","8F5F"
"pi","轡","8F61"
"lyek","轢","8F62"
"lyek","轣","8F63"
"lo","轤","8F64"
"sin","辛","8F9B"
"ko","辜","8F9C"
"pyek","辟","8F9F"
"phi","辟","8F9F"
"lal","辣","8FA3"
"phan","辦","8FA6"
"pyen","辨","8FA8"
"sa","辭","8FAD"
"pyen","辮","8FAE"
"pyen","辯","8FAF"
"cin","辰","8FB0"
"sin","辰","8FB0"
"yok","辱","8FB1"
"nong","農","8FB2"
"chen","辿","8FBF"
"o","迂","8FC2"
"wu","迂","8FC2"
"hul","迄","8FC4"
"sin","迅","8FC5"
"wang","迋","8FCB"
"twun","迍","8FCD"
"yeng","迎","8FCE"
"kun","近","8FD1"
"a","迓","8FD3"
"pan","返","8FD4"
"o","迕","8FD5"
"cho","迢","8FE2"
"i","迤","8FE4"
"tha","迤","8FE4"
"hyeng","迥","8FE5"
"ka","迦","8FE6"
"thay","迨","8FE8"
"cek","迪","8FEA"
"pak","迫","8FEB"
"cil","迭","8FED"
"swul","述","8FF0"
"hoy","迴","8FF4"
"mi","迷","8FF7"
"pyeng","迸","8FF8"
"nay","迺","8FFA"
"chwu","追","8FFD"
"thoy","追","8FFD"
"thoy","退","9000"
"song","送","9001"
"kwal","适","9002"
"to","逃","9003"
"hwu","逅","9005"
"yek","逆","9006"
"pho","逋","900B"
"yu","逌","900C"
"so","逍","900D"
"thwu","透","900F"
"chwuk","逐","9010"
"cek","逐","9010"
"kwu","逑","9011"
"to","途","9014"
"kyeng","逕","9015"
"cek","逖","9016"
"twu","逗","9017"
"en","這","9019"
"ce","這","9019"
"thong","通","901A"
"se","逝","901D"
"lyeng","逞","901E"
"sok","速","901F"
"co","造","9020"
"cwun","逡","9021"
"pong","逢","9022"
"lyen","連","9023"
"chey","逮","902E"
"thay","逮","902E"
"cwu","週","9031"
"cin","進","9032"
"thak","逴","9034"
"kyu","逵","9035"
"wi","逶","9036"
"il","逸","9038"
"phip","逼","903C"
"yu","逾","903E"
"ton","遁","9041"
"twun","遁","9041"
"swu","遂","9042"
"wu","遇","9047"
"ceng","遉","9049"
"yu","遊","904A"
"wun","運","904B"
"phyen","遍","904D"
"kwa","過","904E"
"al","遏","904F"
"ha","遐","9050"
"hwang","遑","9051"
"cwu","遒","9052"
"to","道","9053"
"tal","達","9054"
"wi","違","9055"
"kwu","遘","9058"
"yo","遙","9059"
"lyu","遛","905B"
"son","遜","905C"
"tap","遝","905D"
"chey","遞","905E"
"wen","遠","9060"
"kyen","遣","9063"
"o","遨","9068"
"cek","適","9069"
"chek","適","9069"
"co","遭","906D"
"cha","遮","906E"
"twun","遯","906F"
"ci","遲","9072"
"cwun","遵","9075"
"yo","遶","9076"
"chen","遷","9077"
"sen","選","9078"
"yu","遺","907A"
"lyo","遼","907C"
"ke","遽","907D"
"phi","避","907F"
"yo","邀","9080"
"may","邁","9081"
"hay","邂","9082"
"swu","邃","9083"
"sen","還","9084"
"hwan","還","9084"
"cen","邅","9085"
"i","邇","9087"
"mak","邈","9088"
"pyen","邊","908A"
"la","邏","908F"
"li","邐","9090"
"up","邑","9091"
"ong","邕","9095"
"han","邗","9097"
"mang","邙","9099"
"kong","邛","909B"
"pin","邠","90A0"
"pang","邡","90A1"
"hyeng","邢","90A2"
"na","那","90A3"
"pang","邦","90A6"
"sa","邪","90AA"
"ya","邪","90AA"
"ham","邯","90AF"
"han","邯","90AF"
"thay","邰","90B0"
"kwu","邱","90B1"
"pi","邳","90B3"
"pyeng","邴","90B4"
"so","邵","90B5"
"phay","邶","90B6"
"ce","邸","90B8"
"kyu","邽","90BD"
"cwu","邾","90BE"
"wuk","郁","90C1"
"hap","郃","90C3"
"cil","郅","90C5"
"kyo","郊","90CA"
"lang","郎","90CE"
"ko","郜","90DC"
"hak","郝","90DD"
"kyep","郟","90DF"
"kwun","郡","90E1"
"yeng","郢","90E2"
"kuk","郤","90E4"
"pwu","部","90E8"
"che","郪","90EA"
"pi","郫","90EB"
"kwak","郭","90ED"
"tam","郯","90EF"
"chim","郴","90F4"
"wu","郵","90F5"
"to","都","90FD"
"ak","鄂","9102"
"hyang","鄉","9109"
"chwu","鄒","9112"
"o","鄔","9114"
"pi","鄙","9119"
"un","鄞","911E"
"en","鄢","9122"
"cang","鄣","9123"
"tung","鄧","9127"
"ceng","鄭","912D"
"lin","鄰","9130"
"pha","鄱","9131"
"tan","鄲","9132"
"ep","鄴","9134"
"hoy","鄶","9136"
"kwang","鄺","913A"
"lyek","酈","9148"
"yu","酉","9149"
"ceng","酊","914A"
"chwu","酋","914B"
"cak","酌","914C"
"pay","配","914D"
"cwu","酎","914E"
"cwu","酒","9152"
"tham","酖","9156"
"hwu","酗","9157"
"cho","酢","9162"
"cak","酢","9162"
"kem","酣","9163"
"ko","酤","9164"
"so","酥","9165"
"myeng","酩","9169"
"lak","酪","916A"
"swu","酬","916C"
"ceng","酲","9172"
"to","酴","9174"
"hyo","酵","9175"
"hok","酷","9177"
"san","酸","9178"
"loy","酹","9179"
"em","醃","9183"
"swun","醇","9187"
"chwi","醉","9189"
"cak","醋","918B"
"cho","醋","918B"
"cey","醍","918D"
"ho","醐","9190"
"seng","醒","9192"
"chwu","醜","919C"
"on","醞","919E"
"hay","醢","91A2"
"lyo","醪","91AA"
"uy","醫","91AB"
"cang","醬","91AC"
"cho","醮","91AE"
"hyey","醯","91AF"
"pal","醱","91B1"
"nong","醲","91B2"
"lyey","醴","91B4"
"kyak","醵","91B5"
"ke","醵","91B5"
"yang","釀","91C0"
"hun","釁","91C1"
"si","釃","91C3"
"yem","釅","91C5"
"pyen","釆","91C6"
"chay","采","91C7"
"yu","釉","91C9"
"sek","釋","91CB"
"li","里","91CC"
"cwung","重","91CD"
"ya","野","91CE"
"lyang","量","91CF"
"li","釐","91D0"
"huy","釐","91D0"
"kim","金","91D1"
"kum","金","91D1"
"soy","釗","91D7"
"ceng","釘","91D8"
"pwu","釜","91DC"
"chim","針","91DD"
"co","釣","91E3"
"sam","釤","91E4"
"kwu","釦","91E6"
"chen","釧","91E7"
"wu","釪","91EA"
"kong","釭","91ED"
"chay","釵","91F5"
"cha","釵","91F5"
"kun","釿","91FF"
"pwu","鈇","9207"
"twun","鈍","920D"
"kem","鈐","9210"
"phan","鈑","9211"
"sap","鈒","9212"
"cho","鈔","9214"
"yun","鈗","9217"
"hoyng","鈜","921C"
"kyun","鈞","921E"
"lyeng","鈴","9234"
"ko","鈷","9237"
"pal","鈸","9238"
"ok","鈺","923A"
"cen","鈿","923F"
"kap","鉀","9240"
"ke","鉅","9245"
"hyen","鉉","9249"
"pho","鉋","924B"
"sayng","鉎","924E"
"se","鉏","924F"
"sek","鉐","9250"
"bak","鉑","9251"
"cwu","鉒","9252"
"kyem","鉗","9257"
"yen","鉛","925B"
"wel","鉞","925E"
"kwu","鉤","9264"
"swul","鉥","9265"
"ceng","鉦","9266"
"pyeng","鉼","927C"
"mo","鉾","927E"
"un","銀","9280"
"chong","銃","9283"
"tong","銅","9285"
"im","銋","928B"
"kong","銎","928E"
"sen","銑","9291"
"cen","銓","9293"
"chel","銕","9295"
"swu","銖","9296"
"myeng","銘","9298"
"kwa","銙","9299"
"co","銚","929A"
"sem","銛","929B"
"ham","銜","929C"
"thay","銳","92B3"
"yey","銳","92B3"
"kwu","銶","92B6"
"so","銷","92B7"
"yun","鋆","92C6"
"ok","鋈","92C8"
"ceng","鋌","92CC"
"hyep","鋏","92CF"
"cen","鋑","92D1"
"pong","鋒","92D2"
"hyen","鋗","92D7"
"chim","鋟","92DF"
"se","鋤","92E4"
"pho","鋪","92EA"
"ke","鋸","92F8"
"cheng","鋹","92F9"
"wen","鋺","92FA"
"kang","鋼","92FC"
"ye","錄","9304"
"lok","錄","9304"
"cheng","錆","9306"
"a","錏","930F"
"chwu","錐","9310"
"kon","錕","9315"
"chwu","錘","9318"
"chi","錙","9319"
"cayng","錚","931A"
"swun","錞","931E"
"tay","錞","931E"
"tam","錟","931F"
"ceng","錠","9320"
"ki","錡","9321"
"uy","錡","9321"
"cen","錢","9322"
"chel","錣","9323"
"ki","錤","9324"
"kum","錦","9326"
"kwan","錧","9327"
"myo","錨","9328"
"cen","錪","932A"
"sek","錫","932B"
"ko","錮","932E"
"chak","錯","932F"
"co","錯","932F"
"si","鍉","9349"
"lyen","鍊","934A"
"kwa","鍋","934B"
"to","鍍","934D"
"ak","鍔","9354"
"cey","鍗","9357"
"tan","鍛","935B"
"ha","鍜","935C"
"koyng","鍠","9360"
"sap","鍤","9364"
"mwu","鍪","936A"
"cho","鍬","936C"
"hwan","鍰","9370"
"ken","鍵","9375"
"kam","鍼","937C"
"chim","鍼","937C"
"cong","鍾","937E"
"pang","鎊","938A"
"kyem","鎌","938C"
"lyu","鎏","938F"
"yong","鎔","9394"
