id,tra,sim
66383,"吩","吩"
66387,"吻","吻"
66408,"吹","吹"
66543,"吝","吝"
66558,"吭","吭"
66573,"吙","吙"
66574,"君","君"
76183,"幣","币"
76204,"幓","幓"
76207,"幩","幩"
76208,"幜","幜"
76209,"幝","幝"
76211,"幠","幠"
76212,"幡","幡"
77799,"崏","崏"
77800,"崞","崞"
77801,"崒","崒"
77812,"崇","崇"
66662,"吷","吷"
66665,"呎","呎"
66666,"吧","吧"
66675,"吼","吼"
66692,"吮","吮"
66709,"味","味"
66726,"咑","咑"
66727,"呿","呿"
66736,"咁","咁"
66737,"哎","哎"
66742,"咕","咕"
66757,"呠","呠"
66758,"呵","呵"
66825,"咂","咂"
66877,"呷","呷"
66883,"呻","呻"
66893,"呺","呺"
66894,"呥","呥"
66896,"呬","呬"
66897,"咼","呙"
66901,"咋","咋"
66916,"和","和"
67381,"呼","呼"
67491,"呤","呤"
67492,"周","周"
67774,"呧","呧"
67775,"呴","呴"
67795,"咎","咎"
67845,"咇","咇"
67849,"呢","呢"
67856,"呡","呡"
67857,"咈","咈"
67867,"咄","咄"
67881,"呶","呶"
70775,"嗇","啬"
70792,"嗦","嗦"
70794,"嗹","嗹"
70797,"嗝","嗝"
70801,"嗕","嗕"
70802,"嗄","嗄"
70807,"喍","喍"
70808,"嗩","唢"
70810,"嗶","哔"
72054,"噷","噷"
72058,"噫","噫"
72077,"噰","噰"
72080,"嘯","啸"
74308,"園","园"
75087,"帆","帆"
75106,"希","希"
67888,"咖","咖"
67891,"咍","咍"
67899,"呣","呣"
67900,"呦","呦"
67906,"哇","哇"
67916,"咭","咭"
67932,"哉","哉"
67936,"咾","咾"
67937,"咡","咡"
67939,"咠","咠"
67941,"哄","哄"
67967,"咺","咺"
68112,"哃","哃"
68116,"咽","咽"
68142,"咮","咮"
68146,"咶","咶"
68157,"咻","咻"
68163,"唌","唌"
68165,"咱","咱"
68172,"咿","咿"
68189,"哈","哈"
68227,"咷","咷"
68229,"咰","咰"
68230,"哅","哅"
68439,"咬","咬"
68481,"咨","咨"
68531,"咳","咳"
68551,"咩","咩"
68553,"咪","咪"
68556,"哪","哪"
68570,"哏","哏"
68575,"咫","咫"
68590,"哞","哞"
68592,"哲","哲"
68628,"哢","咔"
68630,"唗","唗"
68631,"哧","哧"
68632,"哳","哳"
68633,"哮","哮"
68645,"哱","哱"
68648,"哺","哺"
68663,"哥","哥"
68718,"唊","唊"
68719,"哤","哤"
68722,"哨","哨"
68753,"哩","哩"
68759,"唄","呗"
68766,"員","员"
68846,"唑","唑"
68847,"唅","唅"
68850,"喚","唤"
68867,"唃","唃"
68871,"唁","唁"
68877,"哼","哼"
68889,"唐","唐"
68976,"唆","唆"
68993,"哿","哿"
68994,"唪","唪"
68998,"啪","啪"
69006,"啦","啦"
69009,"啈","啈"
69010,"啞","哑"
69112,"啑","啑"
69118,"啡","啡"
69119,"啃","啃"
69125,"啅","啅"
69131,"唬","唬"
69140,"唱","唱"
69279,"啎","啎"
69280,"唲","唲"
69283,"唯","唯"
69318,"啤","啤"
69320,"啥","啥"
69321,"售","售"
69333,"啋","啋"
69334,"唸","念"
69336,"啁","啁"
69345,"啕","啕"
69347,"啗","啖"
69353,"啍","啍"
69357,"啐","啐"
69364,"唼","唼"
69380,"唷","唷"
69382,"啖","啖"
69536,"唰","唰"
69541,"啜","啜"
69567,"喜","喜"
69398,"啵","啵"
69402,"啶","啶"
69403,"啷","啷"
69404,"唳","唳"
69406,"啟","启"
69678,"喫","吃"
69680,"啿","啿"
69682,"喋","喋"
69691,"喪","丧"
69798,"嗏","嗏"
69799,"嗒","嗒"
69805,"喃","喃"
69812,"喳","喳"
69819,"喇","喇"
69837,"喓","喓"
69840,"喊","喊"
69848,"喱","喱"
69849,"喈","喈"
69851,"喁","喁"
69858,"嗢","嗢"
69910,"單","单"
70237,"嗖","嗖"
70239,"喤","喤"
70243,"喉","喉"
70267,"啽","啽"
70270,"喻","喻"
70279,"喒","咱"
70282,"喨","喨"
70283,"喥","喥"
70285,"喑","喑"
70107,"喌","喌"
70111,"喘","喘"
70139,"啣","衔"
70156,"喢","喢"
70158,"啾","啾"
70171,"喬","乔"
70310,"喭","喭"
70313,"啼","啼"
70338,"嗟","嗟"
70403,"啻","啻"
70405,"善","善"
70648,"喀","喀"
70656,"喔","喔"
70661,"喙","喙"
70665,"喲","哟"
70666,"嗷","嗷"
70676,"嗉","嗉"
77111,"岉","岉"
77112,"岊","岊"
77113,"岵","岵"
77114,"岢","岢"
77117,"岸","岸"
77132,"岯","岯"
77133,"岩","岩"
77134,"岨","岨"
71366,"嘜","唛"
71369,"噓","嘘"
71387,"嘍","喽"
71391,"嘓","嘓"
71397,"嘂","嘂"
71443,"嘵","哓"
75620,"帨","帨"
74240,"圇","囵"
78436,"巖","岩"
72807,"囗","囗"
72808,"囚","囚"
72840,"四","四"
77142,"岬","岬"
77146,"岫","岫"
77150,"岟","岟"
77152,"岝","岝"
77156,"岳","岳"
70680,"嗎","吗"
70683,"嗊","唝"
70685,"嘟","嘟"
70694,"嗜","嗜"
70713,"嗑","嗑"
70722,"嘩","哗"
77068,"岠","岠"
77070,"岈","岈"
77071,"岓","岓"
77072,"岕","岕"
77077,"岑","岑"
71402,"嗺","嗺"
71404,"嘄","嘄"
71410,"嗿","嗿"
71411,"嘝","嘝"
71412,"嘛","嘛"
71416,"嘀","嘀"
71422,"嗾","嗾"
71424,"嘧","嘧"
71426,"噉","噉"
71438,"嘐","嘐"
72213,"嚘","嚘"
72218,"嚙","啮"
72594,"嚷","嚷"
72603,"嚲","亸"
72611,"囍","囍"
72612,"囁","嗫"
72621,"囈","呓"
72628,"囆","囆"
72629,"囀","啭"
72632,"囂","嚣"
75742,"常","常"
76244,"幢","幢"
76264,"幟","帜"
76267,"幪","幪"
78082,"嵢","嵢"
78083,"嵥","嵥"
78086,"嵩","嵩"
78117,"嵣","嵣"
78118,"嵱","嵱"
78120,"嶊","嶊"
70741,"嗼","嗼"
70743,"嗔","嗔"
70874,"喿","喿"
70876,"嗯","嗯"
70880,"嗅","嗅"
70884,"嗥","嗥"
70895,"嗚","呜"
70921,"嗲","嗲"
70923,"嗆","呛"
70936,"嗡","嗡"
70944,"嗃","嗃"
70948,"嗙","嗙"
70950,"嗌","嗌"
70955,"嗛","嗛"
70970,"嗍","嗍"
70971,"嗨","嗨"
70974,"嗐","嗐"
70979,"嗤","嗤"
71004,"嗋","嗋"
71006,"嗓","嗓"
71014,"嗈","嗈"
71017,"嘒","嘒"
71021,"嘉","嘉"
71234,"嘖","啧"
71242,"嘕","嘕"
71243,"嘆","叹"
71275,"嘈","嘈"
71293,"嘔","呕"
71330,"嗽","嗽"
71337,"嘏","嘏"
71339,"嘌","嘌"
71342,"嘁","嘁"
71350,"嘎","嘎"
71454,"噴","喷"
71504,"嘻","嘻"
71522,"噠","哒"
71524,"噎","噎"
71539,"噁","恶"
71541,"嘶","嘶"
71568,"噶","噶"
71582,"嘲","嘲"
71639,"嘾","嘾"
71640,"噘","噘"
71642,"嘹","嘹"
71651,"噆","噆"
71655,"噗","噗"
71667,"嘬","嘬"
71671,"嘳","嘳"
71673,"嘽","啴"
71682,"嘪","嘪"
71683,"嘿","嘿"
71702,"嘸","呒"
86411,"宅","宅"
75446,"帡","帡"
77590,"崎","崎"
71708,"嘺","嘺"
71710,"噢","噢"
71713,"噙","噙"
71716,"噅","咴"
71717,"噈","噈"
71718,"噂","噂"
71726,"噌","噌"
71729,"嘮","唠"
71740,"噀","噀"
71747,"嘰","叽"
71765,"嚄","嚄"
71770,"嚆","嚆"
71772,"噤","噤"
71793,"噩","噩"
71804,"噸","吨"
71809,"噦","哕"
71822,"嘴","嘴"
71985,"噪","噪"
72002,"噮","噮"
72003,"嚃","嚃"
72005,"噣","噣"
72007,"噬","噬"
72026,"噭","噭"
72040,"噞","噞"
72043,"噲","哙"
72048,"噯","嗳"
72115,"嚇","吓"
72132,"嚏","嚏"
72134,"嚂","嚂"
72136,"嚅","嚅"
72143,"嚐","尝"
72144,"嚎","嚎"
72155,"嚌","哜"
72161,"噾","噾"
72164,"嚓","嚓"
72165,"嚀","咛"
72166,"嚍","嚍"
72168,"嚁","嚁"
72169,"嚮","向"
72236,"嚗","嚗"
72238,"嚚","嚚"
72255,"嚜","嚜"
72257,"嚕","噜"
72261,"嚭","嚭"
72263,"嚥","咽"
72273,"嚦","呖"
72275,"嚬","嚬"
72286,"嚴","严"
72517,"嚫","嚫"
72520,"嚨","咙"
72525,"嚪","嚪"
72526,"嚽","嚽"
72527,"嚾","嚾"
72532,"嚶","嘤"
72544,"嚳","喾"
72546,"嚼","嚼"
72591,"嚵","嚵"
72708,"囃","囃"
72710,"囊","囊"
72763,"囌","苏"
72764,"囅","冁"
72768,"囉","啰"
72784,"囋","囋"
72786,"囓","囓"
72792,"囑","嘱"
72804,"囔","囔"
73381,"因","因"
73446,"回","回"
73696,"囝","囝"
73697,"囡","囡"
73699,"囟","囟"
73702,"困","困"
75213,"帕","帕"
75221,"帛","帛"
75232,"帘","帘"
75233,"帚","帚"
75237,"帑","帑"
75258,"帔","帔"
81190,"復","复"
77531,"崝","崝"
77533,"崚","崚"
77538,"崧","崧"
77545,"崠","岽"
77546,"崖","崖"
73788,"囤","囤"
73792,"囮","囮"
73796,"囧","囧"
73797,"囫","囫"
73803,"囪","囱"
73805,"囥","囥"
73806,"固","固"
73862,"囷","囷"
73874,"囹","囹"
73877,"囿","囿"
73882,"圃","圃"
73886,"圄","圄"
73890,"圂","圂"
73892,"圁","圁"
73893,"圊","圊"
73898,"圉","圉"
73907,"國","国"
74340,"圔","圔"
74341,"圓","圆"
76322,"幬","帱"
76328,"幭","幭"
76329,"幮","幮"
76330,"幰","幰"
76336,"山","山"
77359,"峴","岘"
77365,"峨","峨"
77663,"崮","崮"
77664,"崗","岗"
77677,"崣","崣"
77678,"崔","崔"
77946,"崆","崆"
77956,"崌","崌"
77958,"崛","崛"
77973,"崰","崰"
77974,"嵁","嵁"
77979,"嵌","嵌"
74241,"圈","圈"
74265,"圌","圌"
74268,"圍","围"
74483,"團","团"
74558,"圖","图"
74647,"圚","圚"
74648,"圛","圛"
74649,"圜","圜"
74686,"圞","圞"
74687,"巾","巾"
74725,"巿","巿"
74726,"布","布"
74874,"帄","帄"
74875,"市","市"
75625,"帳","帐"
75178,"帊","帊"
75180,"帗","帗"
75182,"帖","帖"
75211,"帙","帙"
75263,"帠","帠"
75264,"帥","帅"
75293,"帢","帢"
75295,"帟","帟"
75298,"帝","帝"
75451,"帣","帣"
75453,"帤","帤"
75455,"帩","帩"
75457,"師","师"
75573,"席","席"
75670,"帾","帾"
75671,"帶","带"
82401,"衡","衡"
78169,"嶞","嶞"
78171,"嵾","嵾"
78174,"嶢","峣"
78187,"嶱","嶱"
78189,"嶡","嶡"
78190,"嶚","嶚"
78196,"嶜","嶜"
78199,"嶠","峤"
78207,"嶲","嶲"
78209,"嶕","嶕"
78212,"嶔","嵚"
90851,"寔","寔"
90852,"寓","寓"
75990,"帴","帴"
75991,"帷","帷"
76036,"幅","幅"
76054,"幀","帧"
76055,"帽","帽"
76079,"幄","幄"
76089,"幃","帏"
76110,"幕","幕"
76155,"幙","幙"
76156,"幌","幌"
76159,"幍","幍"
76160,"幏","幏"
76161,"幎","幎"
76164,"幘","帻"
76167,"幔","幔"
76178,"幗","帼"
76179,"幛","幛"
76270,"幧","幧"
76272,"幨","幨"
76277,"幦","幦"
76278,"幫","帮"
77418,"峷","峷"
77419,"崀","崀"
77420,"峮","峮"
77422,"峻","峻"
90002,"寀","寀"
90006,"密","密"
80452,"徜","徜"
80455,"得","得"
86912,"宏","宏"
76992,"屴","屴"
76994,"仚","仚"
76995,"屳","屳"
76996,"屼","屼"
77002,"屾","屾"
77003,"屹","屹"
77018,"岋","岋"
77020,"岌","岌"
77027,"屺","屺"
77029,"岍","岍"
77030,"岏","岏"
77034,"岐","岐"
77204,"岱","岱"
77213,"岶","岶"
77214,"岭","岭"
77217,"岣","岣"
77221,"岦","岦"
77222,"岮","岮"
77223,"岷","岷"
77606,"崦","崦"
77608,"崍","崃"
77610,"崨","崨"
77612,"崑","昆"
77235,"岪","岪"
77239,"岧","岧"
77245,"岥","岥"
77247,"岰","岰"
77248,"峙","峙"
77251,"峘","峘"
77253,"峚","峚"
77255,"峛","峛"
77257,"峌","峌"
77258,"峒","峒"
77264,"峇","峇"
77265,"峗","峗"
77266,"峞","峞"
77268,"峋","峋"
77270,"峈","峈"
77271,"峉","峉"
77273,"峊","峊"
77274,"崢","峥"
77279,"峎","峎"
77281,"崋","崋"
77283,"崁","崁"
77284,"峬","峬"
77286,"峿","峿"
77288,"峽","峡"
77297,"峭","峭"
77384,"峪","峪"
77385,"峰","峰"
77409,"島","岛"
77694,"崥","崥"
77696,"崟","崟"
77706,"崙","仑"
77708,"崤","崤"
77721,"崩","崩"
77993,"崴","崴"
77998,"崼","崼"
77999,"崱","崱"
78003,"嵎","嵎"
78012,"嵑","嵑"
78013,"崽","崽"
78017,"崿","崿"
78022,"嵒","嵒"
78023,"崲","崲"
78024,"嵬","嵬"
78044,"嵂","嵂"
78046,"崳","嵛"
78047,"嵕","嵕"
78048,"嵐","岚"
78060,"嵉","嵉"
78061,"嵃","嵃"
78062,"崹","崹"
78063,"崺","崺"
78064,"嵯","嵯"
78067,"崷","崷"
78070,"嵫","嵫"
78073,"嵋","嵋"
78074,"輋","輋"
78076,"嵊","嵊"
78077,"嵲","嵲"
78079,"嵞","嵞"
79265,"彴","彴"
79268,"彸","彸"
79269,"役","役"
79448,"徂","徂"
97387,"如","如"
78124,"嶄","崭"
78143,"嶆","嶆"
78144,"嶇","岖"
78147,"嵽","嵽"
78150,"嶀","嶀"
78152,"嶁","嵝"
78154,"嶉","嶉"
78155,"嵷","嵷"
78156,"嶂","嶂"
78161,"嵼","嵼"
78162,"嶈","嶈"
78164,"嶍","嶍"
78165,"嵺","嵺"
78230,"嶴","岙"
78231,"嶓","嶓"
78234,"嶙","嶙"
78239,"嶟","嶟"
78242,"嶒","嶒"
78252,"嶗","崂"
78254,"嵹","嵹"
78255,"嶝","嶝"
78258,"嶪","嶪"
78264,"嶩","嶩"
78265,"嶧","峄"
78272,"嶵","嶵"
78274,"嶼","屿"
78275,"嶭","嶭"
78277,"嶮","崄"
78306,"嶨","峃"
78307,"嶰","嶰"
78314,"嶬","嶬"
78316,"嶺","岭"
78342,"嶷","嶷"
78555,"巑","巑"
78559,"巒","峦"
78349,"嶽","岳"
78350,"嶸","嵘"
78351,"巀","巀"
78358,"巂","巂"
78360,"巃","巃"
78361,"巆","巆"
78362,"巏","巏"
78363,"巇","巇"
78369,"巍","巍"
78394,"巉","巉"
78417,"巋","岿"
78427,"巔","巅"
79854,"很","很"
81458,"微","微"
79478,"彾","彾"
79479,"往","往"
81320,"徨","徨"
81322,"循","循"
82636,"形","形"
83697,"夗","夗"
85884,"廠","厂"
85898,"廛","廛"
85915,"廡","庑"
84067,"夥","伙"
85103,"庳","庳"
85115,"廊","廊"
78573,"巘","巘"
78577,"彳","彳"
78579,"行","行"
79320,"彷","彷"
79328,"征","征"
86079,"廦","廦"
86080,"廬","庐"
79568,"彿","佛"
79569,"彼","彼"
79583,"衎","衎"
79592,"待","待"
79688,"徊","徊"
79693,"徇","徇"
79742,"徉","徉"
79747,"衍","衍"
79796,"律","律"
80177,"徒","徒"
79874,"後","后"
80360,"術","术"
80392,"徠","徕"
80399,"徘","徘"
80406,"徙","徙"
83105,"鬱","郁"
93560,"屝","屝"
93563,"屜","屉"
93565,"屢","屡"
80266,"徑","径"
80318,"徐","徐"
80889,"衒","衒"
84238,"夆","夆"
84239,"复","复"
85414,"廉","廉"
80654,"從","从"
80928,"街","街"
81000,"衖","衖"
81002,"徥","徥"
81003,"衕","衕"
81004,"御","御"
81417,"徦","徦"
81420,"衙","衙"
81700,"徭","徭"
81711,"徯","徯"
81722,"徬","仿"
81725,"銜","衔"
81862,"徶","徶"
81863,"衚","胡"
81865,"德","德"
81991,"徵","征"
82119,"衝","冲"
82231,"徹","彻"
82292,"徲","徲"
82293,"衛","卫"
82356,"徼","徼"
82517,"徽","徽"
82592,"徾","徾"
82594,"忀","忀"
82596,"鰴","鰴"
82598,"黴","霉"
82606,"衢","衢"
82768,"彤","彤"
82801,"彬","彬"
82813,"彩","彩"
82874,"彥","彦"
82878,"彫","雕"
82976,"彭","彭"
83006,"彯","彯"
83015,"彰","彰"
83037,"影","影"
83274,"夕","夕"
83314,"外","外"
83699,"舛","舛"
83727,"夙","夙"
83801,"多","多"
83968,"夠","够"
83980,"夢","梦"
84081,"舞","舞"
84148,"夤","夤"
84153,"冬","冬"
84240,"夏","夏"
84368,"夎","夎"
84369,"夒","夒"
84370,"夔","夔"
84393,"庂","庂"
84396,"庀","庀"
84402,"庄","庄"
84403,"床","床"
84445,"庋","庋"
84453,"庌","庌"
84456,"庉","庉"
84459,"庇","庇"
84475,"庈","庈"
84476,"序","序"
84629,"底","底"
84524,"店","店"
84544,"府","府"
86750,"完","完"
89273,"容","容"
84718,"庖","庖"
84970,"庱","庱"
84971,"庶","庶"
84745,"庚","庚"
84770,"庤","庤"
84771,"度","度"
84829,"庢","庢"
84831,"庛","庛"
84832,"庭","庭"
84881,"庥","庥"
84887,"庣","庣"
84888,"庠","庠"
84899,"庰","庰"
84901,"庪","庪"
84904,"庨","庨"
84907,"庫","库"
84941,"庮","庮"
84942,"庬","庬"
84946,"座","座"
85077,"庹","庹"
85078,"庵","庵"
85081,"庲","庲"
85082,"庾","庾"
85140,"康","康"
85205,"庸","庸"
85310,"廂","厢"
85327,"廁","厕"
85348,"廋","廋"
85359,"廆","廆"
85360,"廄","厩"
85379,"廒","廒"
85382,"廅","廅"
85383,"廈","厦"
85389,"廇","廇"
85390,"廓","廓"
85551,"廌","廌"
85552,"廕","荫"
85571,"廑","廑"
85575,"廣","广"
85724,"廗","廗"
85725,"廎","庼"
85727,"廙","廙"
85729,"廜","廜"
85730,"廖","廖"
85736,"廚","厨"
85768,"廝","厮"
85824,"廟","庙"
86022,"廧","廧"
86025,"廥","廥"
86032,"廨","廨"
86038,"廩","廪"
85918,"廞","廞"
85925,"廢","废"
86113,"廮","廮"
86114,"廱","廱"
86119,"廲","廲"
86121,"廳","厅"
86131,"宁","宁"
86134,"它","它"
86150,"宄","宄"
86151,"宇","宇"
86179,"守","守"
86442,"安","安"
87021,"宎","宎"
87022,"宗","宗"
86868,"宋","宋"
87183,"定","定"
87372,"宕","宕"
87391,"宜","宜"
87434,"宙","宙"
87438,"官","官"
88153,"宬","宬"
88155,"室","室"
104370,"璯","璯"
104372,"璦","瑷"
104373,"璧","璧"
87797,"宛","宛"
87861,"宓","宓"
87873,"宣","宣"
88081,"宦","宦"
88131,"宥","宥"
106834,"束","束"
96095,"孖","孖"
92160,"寶","宝"
99813,"嫣","嫣"
99823,"嫥","嫥"
99826,"嫩","嫩"
99847,"嫗","妪"
99165,"娓","娓"
99169,"婀","婀"
99171,"娭","娭"
99176,"婧","婧"
99177,"婊","婊"
99179,"婞","婞"
91479,"寤","寤"
91895,"審","审"
97079,"孻","孻"
97080,"孽","孽"
97114,"孿","孪"
88208,"宮","宫"
88457,"宨","宨"
88458,"客","客"
88638,"害","害"
88699,"宧","宧"
88702,"宸","宸"
88776,"家","家"
89130,"宵","宵"
89196,"宴","宴"
89405,"宰","宰"
89469,"寇","寇"
89523,"寅","寅"
89568,"寄","寄"
89748,"寁","寁"
89749,"寂","寂"
89776,"宿","宿"
102067,"玊","玊"
102068,"玎","玎"
102076,"玕","玕"
102077,"玗","玗"
102079,"玒","玒"
102080,"玓","玓"
102082,"玖","玖"
102084,"玤","玤"
102085,"玨","珏"
102086,"玩","玩"
95392,"彃","彃"
95393,"彆","别"
95398,"彉","彉"
95401,"彄","彄"
95404,"彈","弹"
114124,"棬","桊"
114128,"棪","棪"
114129,"棕","棕"
102641,"珽","珽"
102642,"珩","珩"
102647,"珧","珧"
102651,"珮","佩"
90250,"寒","寒"
93906,"屭","屃"
93910,"己","己"
93919,"已","已"
100782,"幾","几"
98148,"妎","妎"
98149,"妗","妗"
98153,"妢","妢"
98155,"妐","妐"
98156,"姊","姊"
98168,"妨","妨"
98176,"妒","妒"
107141,"杝","杝"
103616,"瑰","瑰"
90693,"寋","寋"
90695,"富","富"
90921,"寑","寑"
90922,"甯","宁"
90934,"寍","寍"
90935,"寐","寐"
90943,"寎","寎"
90945,"寞","寞"
90948,"寘","寘"
90955,"寖","寖"
91007,"寬","宽"
91604,"寥","寥"
92051,"寵","宠"
95579,"彎","弯"
95598,"彏","彏"
95599,"子","子"
91184,"寡","寡"
91307,"寠","寠"
91314,"察","察"
91391,"寧","宁"
91496,"寣","寣"
91497,"寢","寝"
91639,"實","实"
91785,"寮","寮"
91807,"寫","写"
96227,"孟","孟"
96801,"孰","孰"
99098,"娥","娥"
99118,"娩","娩"
99126,"娑","娑"
99139,"娣","娣"
99509,"媟","媟"
99521,"媔","媔"
99522,"媞","媞"
99524,"媢","媢"
99533,"媦","媦"
99535,"嫂","嫂"
99540,"媬","媬"
99542,"媓","媓"
99543,"媿","媿"
92028,"寪","寪"
92029,"寰","寰"
92047,"寱","寱"
92444,"彖","彖"
92449,"彗","彗"
92461,"彘","彘"
92469,"彙","汇"
92489,"彝","彝"
92534,"尸","尸"
92594,"尹","尹"
92606,"尺","尺"
92698,"尼","尼"
92732,"尻","尻"
92744,"屁","屁"
92752,"尿","尿"
92768,"尾","尾"
92802,"局","局"
92880,"屆","届"
92887,"居","居"
93011,"屄","屄"
93012,"屈","屈"
93138,"屍","尸"
93157,"屋","屋"
93206,"屌","屌"
93207,"屏","屏"
93308,"屎","屎"
93322,"展","展"
93437,"屑","屑"
93459,"屘","屘"
93460,"屐","屐"
93468,"屖","屖"
93470,"屙","屙"
93474,"屠","屠"
93577,"屣","屣"
93581,"屧","屧"
93584,"履","履"
93689,"層","层"
93768,"屨","屦"
93776,"屩","屩"
93778,"屬","属"
93942,"巳","巳"
93945,"巴","巴"
94033,"巷","巷"
94058,"巹","卺"
94060,"巽","巽"
94079,"弓","弓"
99069,"娉","娉"
99083,"娖","娖"
99086,"娟","娟"
94159,"弔","吊"
94267,"引","引"
94541,"弗","弗"
94560,"弘","弘"
94625,"弛","弛"
94676,"弝","弝"
94677,"弣","弣"
94678,"弧","弧"
94697,"弤","弤"
94698,"弦","弦"
94738,"弢","弢"
94746,"弩","弩"
94768,"弨","弨"
94769,"弭","弭"
94806,"弮","弮"
94807,"弰","弰"
94808,"弱","弱"
94883,"張","张"
95052,"弸","弸"
95057,"弶","弶"
95059,"強","强"
95364,"弼","弼"
95378,"粥","粥"
95499,"彊","强"
95506,"彋","彋"
95507,"彌","弥"
95781,"孑","孑"
95800,"孓","孓"
95801,"孔","孔"
95913,"孕","孕"
95929,"存","存"
96032,"字","字"
96100,"孝","孝"
96180,"孛","孛"
96194,"孜","孜"
96206,"孚","孚"
96287,"季","季"
96351,"孤","孤"
96820,"孲","孲"
96822,"孳","孳"
96847,"孱","孱"
96709,"孢","孢"
96712,"孥","孥"
98375,"委","委"
104197,"璗","璗"
104199,"璱","璱"
104201,"瓁","瓁"
104203,"璨","璨"
104209,"璩","璩"
104210,"璫","珰"
104219,"璐","璐"
104220,"璪","璪"
104221,"環","环"
99470,"媒","媒"
100367,"幼","幼"
96719,"孩","孩"
96748,"孫","孙"
96876,"孵","孵"
96880,"學","学"
97118,"屮","屮"
97123,"女","女"
97060,"孺","孺"
97319,"奶","奶"
97346,"奴","奴"
97381,"奸","奸"
97542,"妄","妄"
97588,"奼","奼"
97593,"妁","妁"
97594,"妃","妃"
97607,"好","好"
98206,"妝","妆"
99318,"婬","淫"
99329,"婤","婤"
99330,"婘","婘"
99334,"婆","婆"
97810,"她","她"
97812,"妍","妍"
97865,"妘","妘"
97866,"妓","妓"
97886,"姖","姖"
97887,"妣","妣"
97890,"妙","妙"
98042,"妠","妠"
98043,"妊","妊"
98047,"妖","妖"
98121,"妥","妥"
98233,"妞","妞"
98236,"娊","娊"
98237,"姒","姒"
98240,"妤","妤"
98241,"妹","妹"
98246,"妺","妺"
98249,"姏","姏"
98252,"姑","姑"
98316,"妻","妻"
98341,"妲","妲"
98345,"姐","姐"
98351,"妯","妯"
98353,"姎","姎"
98355,"姌","姌"
98358,"姍","姗"
98366,"姓","姓"
98555,"妴","妴"
98557,"妳","妳"
98558,"姁","姁"
98563,"妾","妾"
98573,"妵","妵"
98574,"姅","姅"
98576,"妮","妮"
98579,"始","始"
98604,"姆","姆"
98612,"娀","娀"
98615,"娃","娃"
98623,"姞","姞"
98625,"姥","姥"
98629,"姮","姮"
98631,"姷","姷"
98633,"姱","姱"
102861,"球","球"
102881,"珸","珸"
102882,"珵","珵"
102883,"理","理"
108511,"板","板"
98651,"姨","姨"
98670,"姪","侄"
98681,"姻","姻"
98728,"姝","姝"
98741,"姺","姺"
98742,"娗","娗"
98743,"姡","姡"
98744,"姤","姤"
98745,"姶","姶"
98746,"姚","姚"
98759,"姽","姽"
98761,"姼","姼"
98763,"姣","姣"
98786,"姿","姿"
98829,"姜","姜"
98843,"姘","姘"
98848,"娜","娜"
98852,"姦","奸"
98992,"姬","姬"
99011,"孬","孬"
99015,"娠","娠"
99016,"娙","娙"
99019,"娌","娌"
99020,"娛","娱"
99143,"娘","娘"
99185,"娶","娶"
99188,"婭","娅"
99193,"娸","娸"
99194,"娵","娵"
99199,"婼","婼"
99201,"媌","媌"
99205,"婪","婪"
99220,"婕","婕"
99223,"婓","婓"
99225,"婥","婥"
99228,"婐","婐"
106347,"材","材"
109712,"柝","柝"
109718,"柢","柢"
109724,"柧","柧"
109726,"柃","柃"
109728,"枸","枸"
107066,"杗","杗"
107068,"杍","杍"
107070,"李","李"
103467,"琺","珐"
103470,"琮","琮"
103476,"琯","管"
103478,"琬","琬"
103484,"瑯","琅"
103485,"琛","琛"
103501,"琭","琭"
103504,"琚","琚"
103506,"瑟","瑟"
107030,"杓","杓"
107042,"极","极"
107043,"杞","杞"
107146,"杈","杈"
123594,"戣","戣"
